,Unnamed: 0,Subdistcode,Subdistrict,Districtcode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
368,364,3118,Phiringia ,390,47365,23088,24277,4820,5882,5582,4164,4021,3738,3056,3104,2867,2438,1921,1588,1877,1018,664,270,268,79
369,365,3119,Baliguda,390,85839,42117,43722,8736,10660,10116,7546,7289,6774,5539,5625,5195,4419,3482,2879,3402,1844,1204,490,486,144
370,366,3120,Nuagaon,390,17121,8286,8835,1742,2126,2017,1505,1453,1351,1104,1122,1036,881,694,574,678,367,240,97,97,28
371,367,3121,Tumudibandha,390,25232,12478,12754,2568,3133,2973,2218,2142,1991,1628,1653,1527,1298,1023,846,1000,542,354,144,143,42
372,368,3122,Belaghar ,390,17246,8294,8952,1755,2141,2032,1516,1464,1361,1112,1130,1043,887,699,578,683,370,242,98,97,29
373,369,3123,Kotagarh ,390,42352,20864,21488,4310,5259,4991,3723,3596,3342,2733,2775,2563,2180,1718,1420,1678,910,594,241,240,71
374,370,3124,Brahmanigaon ,390,32276,15703,16573,3285,4008,3803,2837,2740,2547,2082,2115,1953,1661,1309,1082,1279,693,452,184,183,54
375,371,3125,Daringbadi ,390,56166,27411,28755,5716,6975,6619,4937,4769,4432,3624,3680,3399,2891,2278,1884,2226,1207,788,320,318,94
376,372,3126,Raikia,390,46711,22810,23901,4754,5801,5504,4106,3966,3686,3014,3061,2827,2404,1894,1567,1851,1003,655,266,264,78
377,373,3127,Kantamal ,391,65576,32769,32807,6531,6782,7777,6025,5372,5187,4617,4641,3955,3369,2674,2327,2517,1534,1149,464,488,160
378,374,3128,Manamunda,391,89903,44976,44927,8954,9298,10662,8260,7365,7111,6330,6363,5422,4619,3666,3190,3450,2103,1575,636,669,219
379,375,3129,Baunsuni ,391,37083,18637,18446,3693,3835,4397,3407,3037,2933,2611,2624,2236,1905,1512,1316,1423,867,650,262,276,90
380,376,3130,Baudh Sadar ,391,116285,58826,57459,11581,12027,13791,10684,9526,9198,8188,8230,7014,5975,4742,4126,4463,2720,2038,823,865,284
381,377,3131,Puruna Katak ,391,31218,15409,15809,3109,3228,3702,2868,2557,2469,2198,2209,1883,1604,1273,1107,1198,730,547,221,232,76
382,378,3132,Harbhanga ,391,33303,16951,16352,3316,3444,3949,3060,2728,2634,2345,2357,2008,1711,1358,1181,1278,779,583,235,247,81
383,379,3133,Dunguripali ,392,102751,52456,50295,9011,8974,10599,10883,9548,8499,7328,7124,6183,5256,4376,3801,4166,2810,2044,871,1033,237
384,380,3134,Rampur ,392,38374,19826,18548,3365,3351,3958,4064,3566,3174,2737,2660,2309,1962,1634,1419,1556,1049,763,325,385,88
385,381,3135,Binika,392,85809,44016,41793,7525,7494,8851,9088,7974,7097,6120,5949,5163,4389,3655,3174,3479,2347,1707,728,862,198
386,382,3136,Ulunda,392,36636,18599,18037,3212,3199,3779,3880,3404,3030,2613,2540,2204,1874,1560,1355,1485,1002,728,310,368,84
387,383,3137,Biramaharajpur,392,89155,45529,43626,7818,7787,9196,9443,8285,7374,6359,6181,5364,4560,3797,3298,3615,2438,1773,756,896,206
388,384,3138,Subalaya,392,38684,19819,18865,3392,3378,3990,4097,3595,3199,2759,2682,2327,1978,1647,1431,1568,1058,769,328,389,89
389,385,3139,Sonapur,392,53683,27449,26234,4707,4688,5537,5686,4988,4440,3829,3722,3230,2746,2286,1985,2176,1468,1068,455,539,124
390,386,3140,Tarbha,392,96739,48743,47996,8484,8449,9979,10246,8990,8001,6900,6707,5821,4948,4120,3578,3922,2646,1924,820,972,223
391,387,3141,Loisinga ,393,123960,62462,61498,11511,11730,12646,11840,10523,9705,8802,8781,7913,6827,5501,4640,5015,3344,2500,1088,1278,307
392,388,3142,Balangir,393,265234,135110,130124,24630,25099,27059,25334,22517,20766,18834,18789,16932,14608,11770,9929,10731,7155,5351,2328,2736,656
393,389,3143,Tushura,393,150041,75376,74665,13933,14198,15307,14331,12737,11747,10654,10629,9578,8263,6658,5617,6070,4047,3027,1317,1548,371
394,390,3144,Patnagarh,393,136497,68641,67856,12675,12917,13925,13037,11588,10687,9692,9669,8713,7517,6057,5110,5522,3682,2753,1198,1408,338
395,391,3145,Khaprakhol ,393,72835,35998,36837,6763,6892,7430,6957,6183,5702,5172,5159,4649,4011,3232,2726,2946,1964,1469,639,751,180
396,392,3146,Turekela ,393,42509,21078,21431,3947,4022,4336,4060,3608,3328,3018,3011,2713,2341,1886,1591,1719,1146,857,373,438,105
397,393,3147,Belpara ,393,94176,47103,47073,8745,8912,9608,8995,7995,7373,6687,6671,6012,5186,4179,3525,3810,2540,1899,826,971,233
398,394,3148,Saintala,393,120818,60891,59927,11219,11433,12326,11540,10257,9459,8579,8559,7712,6654,5361,4523,4888,3259,2437,1060,1246,299
399,395,3149,Kantabanji,393,58479,29424,29055,5430,5534,5966,5585,4964,4578,4152,4142,3733,3220,2595,2189,2366,1577,1179,513,603,144
400,396,3150,Bangomunda,393,60477,30521,29956,5616,5723,6169,5776,5134,4735,4294,4284,3860,3330,2683,2264,2446,1631,1220,530,623,149
401,397,3151,Sindhekela ,393,80099,40237,39862,7438,7580,8171,7650,6800,6271,5688,5674,5113,4411,3554,2998,3240,2160,1615,703,826,198
402,398,3152,Titlagarh ,393,132064,66288,65776,12263,12497,13473,12614,11211,10340,9378,9355,8430,7273,5860,4944,5343,3562,2664,1159,1362,327
403,399,3153,Jonk,394,65674,32489,33185,6680,7017,7339,5788,5246,4948,4516,4398,3997,3515,2790,2350,2891,1733,1204,513,601,139
404,400,3154,Nuapada,394,86617,42725,43892,8811,9255,9680,7633,6919,6525,5956,5800,5272,4636,3679,3099,3813,2286,1588,677,792,184
405,401,3155,Komna,394,110597,54474,56123,11250,11817,12360,9747,8834,8332,7605,7406,6732,5919,4698,3957,4869,2919,2028,865,1012,235
406,402,3156,Khariar,394,110277,55022,55255,11218,11783,12324,9719,8809,8308,7583,7385,6712,5902,4685,3946,4855,2911,2022,863,1009,235
407,403,3157,Boden,394,66659,32672,33987,6781,7122,7449,5874,5325,5022,4584,4464,4057,3568,2831,2385,2934,1759,1222,521,610,142
408,404,3158,Sinapali,394,90863,45153,45710,9243,9709,10154,8008,7258,6845,6248,6084,5531,4863,3860,3251,4000,2398,1666,711,831,193
409,405,3159,Kesinga,395,119725,60335,59390,11765,12835,13292,10435,9409,9088,8556,8689,7692,6629,5266,4293,4573,2870,2071,892,952,409
410,406,3160,Madanpur Rampur ,395,116826,58480,58346,11480,12525,12970,10182,9181,8868,8349,8479,7506,6468,5138,4189,4462,2801,2021,870,929,399
411,407,3161,Narala ,395,92737,46408,46329,9113,9942,10296,8083,7288,7039,6627,6731,5958,5135,4079,3325,3542,2223,1604,691,737,317
412,408,3162,Lanjigarh  ,395,40187,19949,20238,3949,4308,4461,3502,3158,3050,2872,2916,2582,2225,1767,1441,1535,963,695,299,319,137
413,409,3163,Biswanathpur ,395,19813,9625,10188,1947,2124,2199,1726,1557,1504,1415,1438,1273,1097,871,710,756,475,342,147,157,67
414,410,3164,Sadar,395,185642,93600,92042,18242,19902,20610,16180,14590,14092,13267,13474,11927,10279,8166,6657,7091,4451,3211,1383,1476,635
415,411,3165,Kegaon ,395,86952,43527,43425,8544,9322,9653,7578,6833,6600,6214,6311,5586,4814,3824,3118,3321,2084,1504,647,691,297
416,412,3166,Junagarh,395,153843,76815,77028,15118,16493,17080,13409,12090,11678,10994,11166,9884,8518,6767,5517,5876,3688,2661,1146,1223,526
417,413,3167,Golamunda,395,66241,33233,33008,6509,7101,7354,5773,5206,5028,4733,4807,4256,3667,2913,2375,2530,1588,1145,493,526,226
418,414,3168,Dharamgarh,395,91561,46104,45457,8997,9816,10165,7980,7196,6950,6543,6645,5882,5069,4027,3283,3497,2195,1584,682,728,313
419,415,3169,Kokasara ,395,134442,66473,67969,13211,14413,14926,11718,10566,10205,9608,9758,8638,7444,5913,4821,5135,3223,2325,1001,1069,460
420,416,3170,Jayapatna,395,161592,79783,81809,15879,17324,17940,14084,12700,12266,11548,11728,10382,8947,7108,5795,6172,3874,2795,1204,1285,553
421,417,3171,Thuamul Rampur ,395,65924,32278,33646,6478,7067,7319,5746,5181,5004,4711,4784,4235,3650,2899,2364,2518,1580,1140,491,524,225
422,418,3172,Ambadala ,396,46809,23358,23451,4819,6077,5249,4187,3893,3703,3185,3244,2943,2511,1913,1385,1530,990,594,190,204,181
423,419,3173,Muniguda,396,47426,23193,24233,4882,6157,5318,4243,3945,3752,3227,3287,2982,2544,1938,1404,1551,1003,602,193,207,183
424,420,3174,Chandrapur,396,24860,12397,12463,2559,3227,2787,2224,2067,1967,1692,1723,1563,1333,1016,736,813,525,315,101,108,96
425,421,3175,Bishamakatak,396,75472,36005,39467,7770,9798,8463,6752,6278,5971,5136,5231,4745,4049,3084,2234,2468,1596,958,307,330,292
426,422,3176,Kalyanasingpur ,396,56696,26732,29964,5837,7361,6358,5072,4716,4486,3858,3929,3565,3042,2317,1678,1854,1199,720,230,248,219
427,423,3177,Kashipur ,396,60571,29245,31326,6236,7864,6792,5419,5038,4792,4122,4198,3808,3250,2475,1793,1980,1281,769,246,265,234
428,424,3178,Andirakanch ,396,13101,6396,6705,1348,1700,1469,1172,1089,1036,891,908,823,702,535,387,428,277,166,53,57,50
429,425,3179,Tikiri ,396,30376,15005,15371,3127,3943,3406,2717,2526,2403,2067,2105,1910,1629,1241,899,993,642,385,123,132,117
430,426,3180,Doraguda ,396,16706,7991,8715,1720,2169,1873,1494,1389,1321,1137,1157,1050,896,682,494,546,353,212,68,73,64
431,427,3181,Rayagada ,396,191067,93865,97202,19672,24807,21426,17094,15893,15118,13004,13243,12014,10252,7809,5657,6248,4042,2427,777,836,740
432,428,3182,Seskhal ,396,40860,19383,21477,4206,5305,4582,3655,3398,3233,2781,2832,2569,2192,1670,1209,1336,864,519,166,178,158
433,429,3183,Gunupur,396,98622,48261,50361,10154,12804,11059,8823,8203,7803,6712,6835,6201,5291,4030,2920,3225,2086,1252,401,431,382
434,430,3184,Gudari ,396,56264,27711,28553,5792,7305,6309,5033,4680,4452,3829,3899,3537,3018,2299,1665,1840,1190,714,229,246,218
435,431,3185,Padmapur,396,38450,19032,19418,3958,4992,4311,3440,3198,3042,2616,2665,2417,2063,1571,1138,1257,813,488,156,168,149
436,432,3186,Puttasing ,396,33822,16673,17149,3482,4391,3792,3025,2813,2676,2301,2344,2126,1814,1382,1001,1106,715,429,137,148,131
437,433,3187,Raighar ,397,112189,56156,56033,13144,14636,13093,9674,8998,8926,7615,7619,6423,5683,4236,3306,3447,2224,1454,544,569,590
438,434,3188,Kundei ,397,42008,21124,20884,4921,5480,4902,3622,3369,3342,2851,2853,2405,2127,1586,1238,1290,832,544,203,213,221
439,435,3189,Umarkote,397,173078,86358,86720,20278,22580,20199,14925,13881,13771,11747,11755,9909,8767,6535,5101,5318,3431,2243,839,878,911
440,436,3190,Chandahandi ,397,62130,30631,31499,7279,8105,7251,5357,4983,4943,4217,4219,3557,3147,2346,1831,1909,1231,805,301,315,327
441,437,3191,Jharigan,397,69736,34382,35354,8170,9098,8138,6013,5593,5548,4733,4736,3992,3532,2633,2055,2142,1382,903,338,354,367
442,438,3192,Dabugan,397,130543,64306,66237,15294,17031,15235,11257,10470,10387,8860,8866,7474,6612,4929,3847,4011,2588,1692,633,662,687
443,439,3193,Paparahandi,397,83761,41287,42474,9813,10927,9775,7223,6717,6664,5685,5688,4795,4243,3162,2468,2573,1660,1085,406,425,440
444,440,3194,Kodinga,397,89032,44118,44914,10431,11615,10390,7677,7140,7084,6043,6046,5097,4510,3361,2624,2735,1765,1154,431,452,468
445,441,3195,Kosagumuda ,397,78272,38619,39653,9170,10211,9135,6749,6277,6228,5312,5316,4481,3964,2955,2306,2404,1552,1014,379,397,412
446,442,3196,Nabarangapur P.S,397,99940,49503,50437,11709,13038,11664,8618,8015,7952,6783,6787,5722,5062,3773,2945,3070,1981,1295,484,507,526
447,443,3197,Tentulikhunti ,397,59075,28982,30093,6921,7707,6894,5094,4738,4700,4009,4012,3382,2992,2230,1741,1815,1171,765,286,299,310
448,444,3198,Khatiguda,397,25995,12655,13340,3045,3391,3033,2241,2084,2068,1764,1765,1488,1316,981,766,798,515,336,126,131,136
449,445,3199,Kotpad ,398,103485,51071,52414,11541,13239,11213,8786,8508,8109,7003,7104,6428,5626,4166,3217,3726,2296,1281,437,415,379
450,446,3200,Boriguma ,398,84155,41397,42758,9385,10766,9119,7145,6918,6594,5695,5777,5228,4575,3388,2616,3030,1867,1042,355,338,308
451,447,3201,Bhairabsingipur ,398,60262,29397,30865,6721,7709,6530,5116,4954,4722,4078,4136,3743,3276,2426,1873,2170,1337,746,254,242,221
452,448,3202,Dasamantapur,398,43417,21191,22226,4842,5554,4704,3686,3569,3402,2938,2980,2697,2360,1748,1350,1563,963,537,183,174,159
453,449,3203,Lakshmipur,398,34428,16974,17454,3839,4404,3730,2923,2830,2697,2330,2363,2138,1871,1386,1070,1239,763,426,145,138,126
454,450,3204,Narayanpatana ,398,37289,18248,19041,4158,4770,4040,3166,3065,2922,2523,2559,2316,2027,1501,1159,1342,827,461,157,149,136
455,451,3205,Bandhugaon ,398,50467,24354,26113,5628,6456,5468,4285,4149,3954,3415,3464,3135,2743,2031,1569,1817,1119,624,213,202,185
456,452,3206,Kakiriguma ,398,21675,10432,11243,2417,2773,2348,1840,1782,1698,1466,1487,1346,1178,872,673,780,480,268,91,87,79
457,453,3207,Koraput ,398,58356,28139,30217,6508,7465,6323,4955,4797,4573,3949,4006,3625,3172,2349,1814,2101,1294,722,246,234,214
458,454,3208,Koraput Town ,398,46922,23999,22923,5233,6003,5084,3984,3857,3677,3175,3221,2914,2550,1889,1459,1689,1041,580,198,188,172
459,455,3209,Jeypore ,398,155666,77298,78368,17361,19915,16868,13217,12798,12198,10535,10686,9670,8462,6267,4840,5605,3454,1927,658,625,570
460,456,3210,Kundura,398,48810,23815,24995,5443,6244,5289,4144,4012,3825,3303,3350,3032,2653,1965,1517,1757,1083,604,206,196,179
461,457,3211,Boipariguda ,398,107257,52393,54864,11962,13722,11622,9107,8818,8405,7259,7363,6663,5831,4318,3335,3862,2380,1328,453,430,393
462,458,3212,Machh kund ,398,35198,17170,18028,3925,4503,3814,2988,2893,2758,2382,2416,2186,1913,1417,1094,1267,781,435,148,141,129
463,459,3213,Padua ,398,46690,22629,24061,5207,5973,5059,3964,3838,3658,3159,3205,2900,2538,1879,1451,1681,1036,578,197,187,171
464,460,3214,Nandapur,398,62109,30226,31883,6927,7946,6730,5273,5106,4867,4203,4263,3858,3376,2500,1931,2236,1378,769,262,249,227
465,461,3215,Similiguda ,398,19037,9223,9814,2123,2435,2062,1616,1565,1491,1288,1306,1182,1034,766,591,685,422,235,80,76,69
466,462,3216,Sunabeda,398,56192,28844,27348,6267,7189,6089,4771,4619,4403,3803,3857,3490,3054,2262,1747,2023,1246,695,237,225,206
467,463,3217,Damonjodi,398,25185,12791,12394,2808,3222,2729,2138,2070,1973,1704,1728,1564,1369,1014,783,906,558,311,106,101,92
468,464,3218,Pottangi ,398,75415,37118,38297,8411,9648,8172,6403,6200,5910,5104,5177,4685,4100,3036,2345,2715,1673,933,318,302,276
469,465,3219,Kotiya ,398,8611,4172,4439,960,1101,933,731,707,674,582,591,534,468,346,267,310,191,106,36,34,31
470,466,3220,Malkangiri,399,146078,72843,73235,17807,20183,16615,12247,12014,12112,9968,9592,8408,6896,5036,3727,4851,3026,1848,637,712,390
471,467,3221,Mathili ,399,69234,34287,34947,8440,9566,7874,5804,5694,5740,4724,4546,3985,3268,2386,1766,2299,1434,875,302,337,185
472,468,3222,Mudulipada ,399,24350,11698,12652,2968,3364,2769,2041,2002,2019,1661,1598,1401,1149,839,621,808,504,308,106,118,65
473,469,3223,Chitrakonda,399,27610,13358,14252,3365,3814,3140,2314,2270,2289,1884,1813,1589,1303,951,704,916,572,349,120,134,73
474,470,3224,Paparmetla ,399,12524,6169,6355,1526,1730,1424,1050,1030,1038,854,822,720,591,431,319,415,259,158,54,61,33
475,471,3225,Jodamba,399,12061,5953,6108,1470,1666,1371,1011,991,1000,823,792,694,569,415,307,400,249,152,52,58,32
476,472,3226,Orkel,399,61326,29980,31346,7476,8473,6975,5141,5043,5085,4184,4027,3529,2895,2114,1564,2036,1270,775,267,299,164
477,473,3227,Kalimela ,399,63157,31517,31640,7699,8726,7183,5295,5194,5236,4309,4147,3635,2981,2177,1611,2097,1308,799,275,308,168
478,474,3228,Podia,399,23240,11543,11697,2833,3211,2643,1948,1911,1927,1585,1526,1337,1097,801,593,771,481,294,101,113,62
479,475,3229,M.V. 79,399,35936,17991,17945,4380,4965,4087,3012,2955,2979,2452,2359,2068,1696,1238,917,1193,744,454,156,175,96
480,476,3230,Motu ,399,28676,14309,14367,3495,3962,3261,2404,2358,2377,1956,1883,1650,1353,988,731,952,594,362,125,139,76
